entry_time,entry_price,side,z_at_entry,exit_time,exit_price,reason,pips
2025-03-11 07:38:00+00:00,0.843,short,2.26404290057343,2025-03-11 07:39:00+00:00,0.84321,stop,-2.100000000000435
2025-03-11 07:39:00+00:00,0.84321,short,2.926082588280963,2025-03-11 07:40:00+00:00,0.84313,stop,0.7999999999996898
2025-03-11 07:40:00+00:00,0.84313,short,2.248091123801274,2025-03-11 07:41:00+00:00,0.84304,stop,0.900000000000345
2025-03-11 07:41:00+00:00,0.84304,short,1.6923959356154608,2025-03-11 07:42:00+00:00,0.84331,stop,-2.6999999999999247
2025-03-11 07:42:00+00:00,0.84331,short,2.6293514743219784,2025-03-11 07:43:00+00:00,0.84365,stop,-3.4000000000000696
2025-03-11 07:43:00+00:00,0.84365,short,3.2646213787005576,2025-03-11 07:44:00+00:00,0.84366,stop,-0.0999999999995449
2025-03-11 07:44:00+00:00,0.84366,short,2.767417743706271,2025-03-11 07:45:00+00:00,0.8436,stop,0.5999999999994898
2025-03-11 07:45:00+00:00,0.8436,short,2.2660596148507115,2025-03-11 07:46:00+00:00,0.84368,stop,-0.7999999999996898
2025-03-11 07:46:00+00:00,0.84368,short,2.2105857661658916,2025-03-11 07:47:00+00:00,0.84366,stop,0.20000000000020002
2025-03-11 07:47:00+00:00,0.84366,short,1.9355890367204116,2025-03-11 07:48:00+00:00,0.84357,stop,0.8999999999992347
2025-03-11 07:48:00+00:00,0.84357,short,1.5625501809745848,2025-03-11 07:49:00+00:00,0.84368,stop,-1.0999999999994348
2025-03-11 07:49:00+00:00,0.84368,short,1.6844841216611097,2025-03-11 07:50:00+00:00,0.84363,stop,0.49999999999994493
2025-03-11 07:50:00+00:00,0.84363,short,1.4467292637000124,2025-03-11 07:51:00+00:00,0.84365,stop,-0.20000000000020002
2025-03-11 07:51:00+00:00,0.84365,short,1.3842587101030388,2025-03-11 07:52:00+00:00,0.84376,stop,-1.0999999999994348
2025-03-11 07:52:00+00:00,0.84376,short,1.511024324598722,2025-03-11 07:53:00+00:00,0.84375,stop,0.0999999999995449
2025-03-11 07:53:00+00:00,0.84375,short,1.3787415340039775,2025-03-11 07:54:00+00:00,0.84369,stop,0.5999999999994898
2025-03-11 07:55:00+00:00,0.84386,short,1.419449733029642,2025-03-11 07:56:00+00:00,0.84387,stop,-0.0999999999995449
2025-03-11 07:56:00+00:00,0.84387,short,1.3389669965432258,2025-03-11 07:57:00+00:00,0.84377,stop,0.9999999999998899
2025-03-11 08:10:00+00:00,0.84328,long,-1.891272036298244,2025-03-11 08:11:00+00:00,0.84321,stop,-0.700000000000145
2025-03-11 08:11:00+00:00,0.84321,long,-2.6036671788768007,2025-03-11 08:12:00+00:00,0.84321,stop,0.0
2025-03-11 08:12:00+00:00,0.84321,long,-2.458932167870823,2025-03-11 08:13:00+00:00,0.84325,stop,0.40000000000040004
2025-03-11 08:13:00+00:00,0.84325,long,-1.9752768437101407,2025-03-11 08:14:00+00:00,0.84334,stop,0.8999999999992347
2025-03-11 08:14:00+00:00,0.84334,long,-1.349042691885337,2025-03-11 08:15:00+00:00,0.84358,stop,2.4000000000001798
2025-03-11 08:26:00+00:00,0.84316,long,-2.1602531778341407,2025-03-11 08:27:00+00:00,0.84332,stop,1.5999999999993797
2025-03-11 08:29:00+00:00,0.84325,long,-1.381484781780379,2025-03-11 08:30:00+00:00,0.8431,stop,-1.500000000000945
2025-03-11 08:30:00+00:00,0.8431,long,-2.0325014426605343,2025-03-11 08:31:00+00:00,0.843,stop,-0.9999999999998899
2025-03-11 08:31:00+00:00,0.843,long,-2.2642319681822975,2025-03-11 08:32:00+00:00,0.84304,stop,0.40000000000040004
2025-03-11 08:32:00+00:00,0.84304,long,-1.881968955071403,2025-03-11 08:33:00+00:00,0.84324,stop,1.9999999999997797
2025-03-11 08:42:00+00:00,0.843045,long,-1.5656762051544597,2025-03-11 08:43:00+00:00,0.84317,stop,1.2499999999993072
2025-03-11 08:48:00+00:00,0.84392,short,2.6526200344734736,2025-03-11 08:49:00+00:00,0.84387,stop,0.49999999999994493
2025-03-11 08:49:00+00:00,0.84387,short,2.1957155651291247,2025-03-11 08:50:00+00:00,0.84393,stop,-0.5999999999994898
2025-03-11 08:50:00+00:00,0.84393,short,2.2136918484851886,2025-03-11 08:51:00+00:00,0.84409,stop,-1.60000000000049
2025-03-11 08:51:00+00:00,0.84409,short,2.5781875285156706,2025-03-11 08:52:00+00:00,0.84403,stop,0.6000000000006
2025-03-11 08:52:00+00:00,0.84403,short,2.1640057958250045,2025-03-11 08:53:00+00:00,0.84392,stop,1.0999999999994348
2025-03-11 08:53:00+00:00,0.84392,short,1.664081989833271,2025-03-11 08:54:00+00:00,0.8442,stop,-2.7999999999994696
2025-03-11 08:54:00+00:00,0.8442,short,2.251630367696947,2025-03-11 08:55:00+00:00,0.84394,stop,2.5999999999992696
2025-03-11 08:55:00+00:00,0.84394,short,1.3984969061498655,2025-03-11 08:56:00+00:00,0.84409,stop,-1.4999999999998348
2025-03-11 08:56:00+00:00,0.84409,short,1.6628919739623518,2025-03-11 08:57:00+00:00,0.84436,stop,-2.6999999999999247
2025-03-11 08:57:00+00:00,0.84436,short,2.111898873941496,2025-03-11 08:58:00+00:00,0.84435,stop,0.0999999999995449
2025-03-11 08:58:00+00:00,0.84435,short,1.8790188701968775,2025-03-11 08:59:00+00:00,0.8443,stop,0.49999999999994493
2025-03-11 08:59:00+00:00,0.8443,short,1.614694654414726,2025-03-11 09:00:00+00:00,0.84424,stop,0.6000000000006
2025-03-11 09:00:00+00:00,0.84424,short,1.3760938551813218,2025-03-11 09:01:00+00:00,0.84408,stop,1.5999999999993797
2025-03-11 09:16:00+00:00,0.8436,long,-1.9141172702745968,2025-03-11 09:17:00+00:00,0.84346,stop,-1.40000000000029
2025-03-11 09:17:00+00:00,0.84346,long,-2.4814805246141103,2025-03-11 09:18:00+00:00,0.84357,stop,1.100000000000545
2025-03-11 09:18:00+00:00,0.84357,long,-1.7953706527271183,2025-03-11 09:19:00+00:00,0.8434,stop,-1.7000000000000348
2025-03-11 09:19:00+00:00,0.8434,long,-2.25574845318876,2025-03-11 09:20:00+00:00,0.8436,stop,1.9999999999997797
2025-03-11 09:20:00+00:00,0.8436,long,-1.3544026718689215,2025-03-11 09:21:00+00:00,0.84357,stop,-0.2999999999997449
2025-03-11 09:21:00+00:00,0.84357,long,-1.3644187764920888,2025-03-11 09:22:00+00:00,0.84365,stop,0.7999999999996898
2025-03-11 09:24:00+00:00,0.84354,long,-1.2666562913697494,2025-03-11 09:25:00+00:00,0.84351,stop,-0.2999999999997449
2025-03-11 09:25:00+00:00,0.84351,long,-1.2854271947835543,2025-03-11 09:26:00+00:00,0.84348,stop,-0.2999999999997449
2025-03-11 09:26:00+00:00,0.84348,long,-1.2939381503278886,2025-03-11 09:27:00+00:00,0.84339,stop,-0.900000000000345
2025-03-11 09:27:00+00:00,0.84339,long,-1.5205549391585702,2025-03-11 09:28:00+00:00,0.84345,stop,0.6000000000006
2025-03-11 09:37:00+00:00,0.84337,long,-1.4371784525926363,2025-03-11 09:38:00+00:00,0.84316,stop,-2.0999999999993246
2025-03-11 09:38:00+00:00,0.84316,long,-2.3608715514962757,2025-03-11 09:39:00+00:00,0.8432,stop,0.3999999999992898
2025-03-11 09:39:00+00:00,0.8432,long,-1.9344805035033326,2025-03-11 09:40:00+00:00,0.8432,stop,0.0
2025-03-11 09:40:00+00:00,0.8432,long,-1.8145602426718428,2025-03-11 09:41:00+00:00,0.84327,stop,0.700000000000145
2025-03-11 09:41:00+00:00,0.84327,long,-1.3551123452806195,2025-03-11 09:42:00+00:00,0.84317,stop,-0.9999999999998899
2025-03-11 09:42:00+00:00,0.84317,long,-1.7773325904195054,2025-03-11 09:43:00+00:00,0.84336,stop,1.9000000000002348
2025-03-11 09:45:00+00:00,0.84373,short,1.7392549180907537,2025-03-11 09:46:00+00:00,0.84374,stop,-0.10000000000065512
2025-03-11 09:46:00+00:00,0.84374,short,1.7039932832498916,2025-03-11 09:47:00+00:00,0.84374,stop,-0.0
2025-03-11 09:47:00+00:00,0.84374,short,1.5715030693727918,2025-03-11 09:48:00+00:00,0.843877,stop,-1.3699999999994272
2025-03-11 09:48:00+00:00,0.843877,short,2.141749710965236,2025-03-11 09:49:00+00:00,0.84392,stop,-0.4300000000001525
2025-03-11 09:49:00+00:00,0.84392,short,2.1035323298790014,2025-03-11 09:50:00+00:00,0.84393,stop,-0.0999999999995449
2025-03-11 09:50:00+00:00,0.84393,short,1.9578933743350526,2025-03-11 09:51:00+00:00,0.84373,stop,1.9999999999997797
2025-03-11 10:00:00+00:00,0.84313,long,-1.6588636809319586,2025-03-11 10:01:00+00:00,0.8431,stop,-0.30000000000085514
2025-03-11 10:01:00+00:00,0.8431,long,-1.6340627508648669,2025-03-11 10:02:00+00:00,0.84292,stop,-1.7999999999995797
2025-03-11 10:02:00+00:00,0.84292,long,-2.0972128690953213,2025-03-11 10:03:00+00:00,0.84289,stop,-0.2999999999997449
2025-03-11 10:03:00+00:00,0.84289,long,-1.9838517072574846,2025-03-11 10:04:00+00:00,0.84277,stop,-1.2000000000000899
2025-03-11 10:04:00+00:00,0.84277,long,-2.1160625524569365,2025-03-11 10:05:00+00:00,0.84281,stop,0.3999999999992898
2025-03-11 10:05:00+00:00,0.84281,long,-1.8026711194154825,2025-03-11 10:06:00+00:00,0.84272,stop,-0.8999999999992347
2025-03-11 10:06:00+00:00,0.84272,long,-1.8660511240304258,2025-03-11 10:07:00+00:00,0.84269,stop,-0.2999999999997449
2025-03-11 10:07:00+00:00,0.84269,long,-1.777103721893991,2025-03-11 10:08:00+00:00,0.84264,stop,-0.5000000000010552
2025-03-11 10:08:00+00:00,0.84264,long,-1.765440819794092,2025-03-11 10:09:00+00:00,0.84278,stop,1.40000000000029
2025-03-11 10:09:00+00:00,0.84278,long,-1.3417726335438913,2025-03-11 10:10:00+00:00,0.84261,stop,-1.7000000000000348
2025-03-11 10:10:00+00:00,0.84261,long,-1.6243778645280134,2025-03-11 10:11:00+00:00,0.84254,stop,-0.700000000000145
2025-03-11 10:11:00+00:00,0.84254,long,-1.6440095521290392,2025-03-11 10:12:00+00:00,0.84248,stop,-0.5999999999994898
2025-03-11 10:12:00+00:00,0.84248,long,-1.641818526137388,2025-03-11 10:13:00+00:00,0.84246,stop,-0.20000000000020002
2025-03-11 10:13:00+00:00,0.84246,long,-1.550902318506275,2025-03-11 10:14:00+00:00,0.842555,stop,0.9500000000006725
2025-03-11 10:14:00+00:00,0.842555,long,-1.2727216374614343,2025-03-11 10:15:00+00:00,0.84263,stop,0.7499999999993623
2025-03-11 10:17:00+00:00,0.84241,long,-1.3166898098985613,2025-03-11 10:18:00+00:00,0.84236,stop,-0.49999999999994493
2025-03-11 10:18:00+00:00,0.84236,long,-1.3276705226774705,2025-03-11 10:19:00+00:00,0.84221,stop,-1.4999999999998348
2025-03-11 10:19:00+00:00,0.84221,long,-1.5236219442062953,2025-03-11 10:20:00+00:00,0.84201,stop,-1.9999999999997797
2025-03-11 10:21:00+00:00,0.84203,long,-1.6387862880572268,2025-03-11 10:22:00+00:00,0.84206,stop,0.30000000000085514
2025-03-11 10:22:00+00:00,0.84206,long,-1.4892637446384687,2025-03-11 10:23:00+00:00,0.84213,stop,0.700000000000145
2025-03-11 10:23:00+00:00,0.84213,long,-1.2733714892613552,2025-03-11 10:24:00+00:00,0.84221,stop,0.7999999999996898
2025-03-11 10:30:00+00:00,0.84207,long,-1.250092388402161,2025-03-11 10:31:00+00:00,0.84204,stop,-0.2999999999997449
2025-03-11 10:31:00+00:00,0.84204,long,-1.3024421103907124,2025-03-11 10:32:00+00:00,0.84216,stop,1.2000000000000899
2025-03-11 10:45:00+00:00,0.84242,short,1.3672432971061235,2025-03-11 10:46:00+00:00,0.84252,stop,-1.000000000001
2025-03-11 10:46:00+00:00,0.84252,short,2.2034198383868517,2025-03-11 10:47:00+00:00,0.84255,stop,-0.2999999999997449
2025-03-11 10:47:00+00:00,0.84255,short,2.2421588660534737,2025-03-11 10:48:00+00:00,0.84266,stop,-1.0999999999994348
2025-03-11 10:48:00+00:00,0.84266,short,2.587292794690515,2025-03-11 10:49:00+00:00,0.8427,stop,-0.40000000000040004
2025-03-11 10:49:00+00:00,0.8427,short,2.425979091254263,2025-03-11 10:50:00+00:00,0.8426,stop,0.9999999999998899
2025-03-11 10:50:00+00:00,0.8426,short,1.739045651692868,2025-03-11 10:51:00+00:00,0.84259,stop,0.10000000000065512
2025-03-11 10:51:00+00:00,0.84259,short,1.5612206977516143,2025-03-11 10:52:00+00:00,0.84253,stop,0.5999999999994898
2025-03-11 11:01:00+00:00,0.84214,long,-1.2945554666184285,2025-03-11 11:02:00+00:00,0.84225,stop,1.100000000000545
2025-03-11 11:06:00+00:00,0.84221,long,-1.3549196412219577,2025-03-11 11:07:00+00:00,0.84233,stop,1.2000000000000899
2025-03-11 11:18:00+00:00,0.8426,short,1.3220253286744525,2025-03-11 11:19:00+00:00,0.8426,stop,-0.0
2025-03-11 11:19:00+00:00,0.8426,short,1.4135938953541074,2025-03-11 11:20:00+00:00,0.84269,stop,-0.900000000000345
2025-03-11 11:20:00+00:00,0.84269,short,2.0274094167314427,2025-03-11 11:21:00+00:00,0.84272,stop,-0.2999999999997449
2025-03-11 11:21:00+00:00,0.84272,short,2.1026166777463797,2025-03-11 11:22:00+00:00,0.8425,stop,2.1999999999999797
2025-03-11 11:23:00+00:00,0.842637,short,1.4184332452664847,2025-03-11 11:24:00+00:00,0.84241,stop,2.269999999999772
2025-03-11 11:29:00+00:00,0.84268,short,1.4777999217535926,2025-03-11 11:30:00+00:00,0.8427,stop,-0.20000000000020002
2025-03-11 11:30:00+00:00,0.8427,short,1.495219359589825,2025-03-11 11:31:00+00:00,0.8426,stop,0.9999999999998899
2025-03-11 11:32:00+00:00,0.84276,short,1.789843752102782,2025-03-11 11:33:00+00:00,0.84262,stop,1.3999999999991797
2025-03-11 11:40:00+00:00,0.84234,long,-1.7419375140008688,2025-03-11 11:41:00+00:00,0.84237,stop,0.2999999999997449
2025-03-11 11:41:00+00:00,0.84237,long,-1.4506545500656194,2025-03-11 11:42:00+00:00,0.84248,stop,1.100000000000545
2025-03-11 11:51:00+00:00,0.84269,short,1.4343580450867008,2025-03-11 11:52:00+00:00,0.8427,stop,-0.0999999999995449
2025-03-11 11:52:00+00:00,0.8427,short,1.415340357326121,2025-03-11 11:53:00+00:00,0.84281,stop,-1.0999999999994348
2025-03-11 11:53:00+00:00,0.84281,short,2.1783644678142644,2025-03-11 11:54:00+00:00,0.84292,stop,-1.100000000000545
2025-03-11 11:54:00+00:00,0.84292,short,2.6301579678710887,2025-03-11 11:55:00+00:00,0.84292,stop,-0.0
2025-03-11 11:55:00+00:00,0.84292,short,2.2877440416140797,2025-03-11 11:56:00+00:00,0.8431,stop,-1.7999999999995797
2025-03-11 11:56:00+00:00,0.8431,short,2.849369640084955,2025-03-11 11:57:00+00:00,0.84351,stop,-4.100000000000215
2025-03-11 11:57:00+00:00,0.84351,short,3.635009056961692,2025-03-11 11:58:00+00:00,0.84365,stop,-1.40000000000029
2025-03-11 11:58:00+00:00,0.84365,short,3.2285914896595185,2025-03-11 11:59:00+00:00,0.84369,stop,-0.40000000000040004
2025-03-11 11:59:00+00:00,0.84369,short,2.7694991092860404,2025-03-11 12:00:00+00:00,0.84371,stop,-0.1999999999990898
2025-03-11 12:00:00+00:00,0.84371,short,2.427355054345994,2025-03-11 12:01:00+00:00,0.84379,stop,-0.8000000000008001
2025-03-11 12:01:00+00:00,0.84379,short,2.284585743653055,2025-03-11 12:02:00+00:00,0.84356,stop,2.300000000000635
2025-03-11 12:02:00+00:00,0.84356,short,1.6257879953637242,2025-03-11 12:03:00+00:00,0.84381,stop,-2.4999999999997247
2025-03-11 12:03:00+00:00,0.84381,short,1.9365212504340839,2025-03-11 12:04:00+00:00,0.84383,stop,-0.20000000000020002
2025-03-11 12:04:00+00:00,0.84383,short,1.7915881586131075,2025-03-11 12:05:00+00:00,0.84364,stop,1.9000000000002348
2025-03-11 12:05:00+00:00,0.84364,short,1.3313105369251679,2025-03-11 12:06:00+00:00,0.84355,stop,0.8999999999992347
2025-03-11 12:07:00+00:00,0.84385,short,1.5063628769521655,2025-03-11 12:08:00+00:00,0.84361,stop,2.4000000000001798
2025-03-11 12:24:00+00:00,0.84312,long,-1.897820158064616,2025-03-11 12:25:00+00:00,0.84311,stop,-0.0999999999995449
2025-03-11 12:25:00+00:00,0.84311,long,-2.1390487364339683,2025-03-11 12:26:00+00:00,0.84303,stop,-0.8000000000008001
2025-03-11 12:26:00+00:00,0.84303,long,-2.4635632358910833,2025-03-11 12:27:00+00:00,0.84296,stop,-0.6999999999990347
2025-03-11 12:27:00+00:00,0.84296,long,-2.4189779036613124,2025-03-11 12:28:00+00:00,0.84298,stop,0.1999999999990898
2025-03-11 12:28:00+00:00,0.84298,long,-2.069250930789982,2025-03-11 12:29:00+00:00,0.84281,stop,-1.7000000000000348
2025-03-11 12:29:00+00:00,0.84281,long,-2.3877662339630596,2025-03-11 12:30:00+00:00,0.84281,stop,0.0
2025-03-11 12:30:00+00:00,0.84281,long,-2.1195692673958733,2025-03-11 12:31:00+00:00,0.84293,stop,1.2000000000000899
2025-03-11 12:31:00+00:00,0.84293,long,-1.5804934840260474,2025-03-11 12:32:00+00:00,0.84301,stop,0.8000000000008001
2025-03-11 12:33:00+00:00,0.84283,long,-1.6796865738444828,2025-03-11 12:34:00+00:00,0.84265,stop,-1.7999999999995797
2025-03-11 12:34:00+00:00,0.84265,long,-2.0584812796654766,2025-03-11 12:35:00+00:00,0.84279,stop,1.40000000000029
2025-03-11 12:35:00+00:00,0.84279,long,-1.4989863630636169,2025-03-11 12:36:00+00:00,0.84288,stop,0.8999999999992347
2025-03-11 12:52:00+00:00,0.84326,short,1.4346284059452634,2025-03-11 12:53:00+00:00,0.84333,stop,-0.700000000000145
2025-03-11 12:53:00+00:00,0.84333,short,1.9443478642432939,2025-03-11 12:54:00+00:00,0.843207,stop,1.2299999999998423
2025-03-11 12:55:00+00:00,0.8433,short,1.5957955058006015,2025-03-11 12:56:00+00:00,0.84327,stop,0.30000000000085514
2025-03-11 12:56:00+00:00,0.84327,short,1.323403169464448,2025-03-11 12:57:00+00:00,0.84328,stop,-0.10000000000065512
2025-03-11 12:57:00+00:00,0.84328,short,1.285454458835133,2025-03-11 12:58:00+00:00,0.84332,stop,-0.3999999999992898
2025-03-11 12:58:00+00:00,0.84332,short,1.401209590138284,2025-03-11 12:59:00+00:00,0.84342,stop,-0.9999999999998899
2025-03-11 12:59:00+00:00,0.84342,short,1.794708655070561,2025-03-11 13:00:00+00:00,0.84339,stop,0.2999999999997449
2025-03-11 13:00:00+00:00,0.84339,short,1.5257822022014051,2025-03-11 13:01:00+00:00,0.84352,stop,-1.300000000000745
2025-03-11 13:01:00+00:00,0.84352,short,1.9921265463236661,2025-03-11 13:02:00+00:00,0.84358,stop,-0.5999999999994898
2025-03-11 13:02:00+00:00,0.84358,short,2.040927454710087,2025-03-11 13:03:00+00:00,0.84371,stop,-1.2999999999996348
2025-03-11 13:03:00+00:00,0.84371,short,2.3438528115322117,2025-03-11 13:04:00+00:00,0.84371,stop,-0.0
2025-03-11 13:04:00+00:00,0.84371,short,2.2059468979780075,2025-03-11 13:05:00+00:00,0.84385,stop,-1.40000000000029
2025-03-11 13:05:00+00:00,0.84385,short,2.5047791264990336,2025-03-11 13:06:00+00:00,0.84378,stop,0.700000000000145
2025-03-11 13:06:00+00:00,0.84378,short,2.016857896023977,2025-03-11 13:07:00+00:00,0.84377,stop,0.0999999999995449
2025-03-11 13:07:00+00:00,0.84377,short,1.8142147759297602,2025-03-11 13:08:00+00:00,0.84382,stop,-0.49999999999994493
2025-03-11 13:08:00+00:00,0.84382,short,1.8198761240465273,2025-03-11 13:09:00+00:00,0.8437,stop,1.2000000000000899
2025-03-11 13:09:00+00:00,0.8437,short,1.2807385003050291,2025-03-11 13:10:00+00:00,0.84369,stop,0.0999999999995449
2025-03-11 13:13:00+00:00,0.84384,short,1.5069719572085478,2025-03-11 13:14:00+00:00,0.84401,stop,-1.7000000000000348
2025-03-11 13:14:00+00:00,0.84401,short,1.9245163866943682,2025-03-11 13:15:00+00:00,0.84412,stop,-1.0999999999994348
2025-03-11 13:15:00+00:00,0.84412,short,2.055988090118539,2025-03-11 13:16:00+00:00,0.84409,stop,0.2999999999997449
2025-03-11 13:16:00+00:00,0.84409,short,1.793690448364984,2025-03-11 13:17:00+00:00,0.84419,stop,-0.9999999999998899
2025-03-11 13:17:00+00:00,0.84419,short,1.9367747844816727,2025-03-11 13:18:00+00:00,0.84405,stop,1.40000000000029
2025-03-11 13:18:00+00:00,0.84405,short,1.4153866050015163,2025-03-11 13:19:00+00:00,0.8441,stop,-0.49999999999994493
2025-03-11 13:19:00+00:00,0.8441,short,1.4719910470384792,2025-03-11 13:20:00+00:00,0.84396,stop,1.3999999999991797
2025-03-11 13:21:00+00:00,0.84412,short,1.4058129054555104,2025-03-11 13:22:00+00:00,0.8442,stop,-0.7999999999996898
2025-03-11 13:22:00+00:00,0.8442,short,1.5512531846156146,2025-03-11 13:23:00+00:00,0.84454,stop,-3.4000000000000696
2025-03-11 13:26:00+00:00,0.84438,short,1.3589368597725353,2025-03-11 13:27:00+00:00,0.84446,stop,-0.7999999999996898
2025-03-11 14:00:00+00:00,0.84411,long,-1.7112100242153088,2025-03-11 14:01:00+00:00,0.84396,stop,-1.4999999999998348
2025-03-11 14:01:00+00:00,0.84396,long,-2.2043767127447653,2025-03-11 14:02:00+00:00,0.84414,stop,1.7999999999995797
2025-03-11 14:04:00+00:00,0.84394,long,-1.9212850188814552,2025-03-11 14:05:00+00:00,0.84433,stop,3.9000000000000146
2025-03-11 14:07:00+00:00,0.84405,long,-1.2902138212971292,2025-03-11 14:08:00+00:00,0.84413,stop,0.8000000000008001
2025-03-11 14:09:00+00:00,0.844,long,-1.4252299381146352,2025-03-11 14:10:00+00:00,0.84405,stop,0.49999999999994493
2025-03-11 14:11:00+00:00,0.84382,long,-1.9784541785143301,2025-03-11 14:12:00+00:00,0.84362,stop,-1.9999999999997797
2025-03-11 14:12:00+00:00,0.84362,long,-2.4632537279024502,2025-03-11 14:13:00+00:00,0.8436,stop,-0.20000000000020002
2025-03-11 14:13:00+00:00,0.8436,long,-2.2437938909005446,2025-03-11 14:14:00+00:00,0.84387,stop,2.6999999999999247
2025-03-11 14:28:00+00:00,0.84346,long,-2.625626155824057,2025-03-11 14:29:00+00:00,0.84352,stop,0.6000000000006
2025-03-11 14:29:00+00:00,0.84352,long,-2.12154913357586,2025-03-11 14:30:00+00:00,0.84384,stop,3.1999999999998696
2025-03-11 14:34:00+00:00,0.84351,long,-1.768861420952152,2025-03-11 14:35:00+00:00,0.84369,stop,1.80000000000069
2025-03-11 14:44:00+00:00,0.84413,short,1.2798824797154502,2025-03-11 14:45:00+00:00,0.8437,stop,4.300000000000415
2025-03-11 14:47:00+00:00,0.84442,short,2.6447046668386207,2025-03-11 14:48:00+00:00,0.84445,stop,-0.30000000000085514
2025-03-11 14:54:00+00:00,0.84435,short,1.404709347316081,2025-03-11 14:55:00+00:00,0.84413,stop,2.1999999999999797
2025-03-11 14:59:00+00:00,0.84438,short,1.3238179778964745,2025-03-11 15:00:00+00:00,0.84438,stop,-0.0
2025-03-11 15:10:00+00:00,0.84384,long,-1.4089905187498268,2025-03-11 15:11:00+00:00,0.84389,stop,0.49999999999994493
2025-03-11 15:12:00+00:00,0.84377,long,-1.5701066154449757,2025-03-11 15:13:00+00:00,0.84362,stop,-1.4999999999998348
2025-03-11 15:13:00+00:00,0.84362,long,-1.9929986905585053,2025-03-11 15:14:00+00:00,0.84376,stop,1.3999999999991797
2025-03-11 15:14:00+00:00,0.84376,long,-1.3425615954489574,2025-03-11 15:15:00+00:00,0.84376,stop,0.0
2025-03-11 15:15:00+00:00,0.84376,long,-1.3662156801417602,2025-03-11 15:16:00+00:00,0.84384,stop,0.8000000000008001
2025-03-11 15:17:00+00:00,0.84364,long,-1.6887958682308195,2025-03-11 15:18:00+00:00,0.84357,stop,-0.6999999999990347
2025-03-11 15:18:00+00:00,0.84357,long,-1.795725290465243,2025-03-11 15:19:00+00:00,0.84362,stop,0.49999999999994493
2025-03-11 15:19:00+00:00,0.84362,long,-1.5165452529373096,2025-03-11 15:20:00+00:00,0.8436,stop,-0.20000000000020002
2025-03-11 15:20:00+00:00,0.8436,long,-1.4951191426356605,2025-03-11 15:21:00+00:00,0.84355,stop,-0.49999999999994493
2025-03-11 15:21:00+00:00,0.84355,long,-1.6142400243285469,2025-03-11 15:22:00+00:00,0.84345,stop,-0.9999999999998899
2025-03-11 15:22:00+00:00,0.84345,long,-1.792764807525812,2025-03-11 15:23:00+00:00,0.84345,stop,0.0
2025-03-11 15:23:00+00:00,0.84345,long,-1.6450449601874526,2025-03-11 15:24:00+00:00,0.84342,stop,-0.30000000000085514
2025-03-11 15:24:00+00:00,0.84342,long,-1.6170138578383513,2025-03-11 15:25:00+00:00,0.84343,stop,0.10000000000065512
2025-03-11 15:25:00+00:00,0.84343,long,-1.4623033742548721,2025-03-11 15:26:00+00:00,0.844,stop,5.699999999999594
2025-03-11 15:29:00+00:00,0.84336,long,-1.4995764702355472,2025-03-11 15:30:00+00:00,0.84337,stop,0.0999999999995449
2025-03-11 15:30:00+00:00,0.84337,long,-1.394264621841105,2025-03-11 15:31:00+00:00,0.843628,stop,2.580000000000915
2025-03-11 15:34:00+00:00,0.8433,long,-1.6016243139460153,2025-03-11 15:35:00+00:00,0.8434,stop,0.9999999999998899
2025-03-11 15:36:00+00:00,0.84331,long,-1.5393098538612127,2025-03-11 15:37:00+00:00,0.84328,stop,-0.2999999999997449
2025-03-11 15:37:00+00:00,0.84328,long,-1.566355640344059,2025-03-11 15:38:00+00:00,0.8435,stop,2.1999999999999797
2025-03-11 15:40:00+00:00,0.84328,long,-1.4137210403396516,2025-03-11 15:41:00+00:00,0.8433,stop,0.20000000000020002
2025-03-11 15:57:00+00:00,0.84384,short,2.107077345033595,2025-03-11 15:58:00+00:00,0.84404,stop,-1.9999999999997797
2025-03-11 15:58:00+00:00,0.84404,short,2.850659643694456,2025-03-11 15:59:00+00:00,0.84403,stop,0.10000000000065512
2025-03-11 15:59:00+00:00,0.84403,short,2.4090878909057163,2025-03-11 16:00:00+00:00,0.84344,stop,5.899999999999794
2025-03-11 16:01:00+00:00,0.84428,short,2.921347249864127,2025-03-11 16:02:00+00:00,0.84398,stop,3.00000000000078
2025-03-11 16:02:00+00:00,0.84398,short,1.7501550055023125,2025-03-11 16:03:00+00:00,0.84342,stop,5.600000000000049
2025-03-11 16:04:00+00:00,0.84396,short,1.5749781017165416,2025-03-11 16:05:00+00:00,0.84346,stop,5.0000000000005596
2025-03-11 16:07:00+00:00,0.8439,short,1.2518977326222318,2025-03-11 16:08:00+00:00,0.84389,stop,0.0999999999995449
2025-03-11 16:11:00+00:00,0.84404,short,1.4962719735495853,2025-03-11 16:12:00+00:00,0.84404,stop,-0.0
2025-03-11 16:12:00+00:00,0.84404,short,1.3863652762584429,2025-03-11 16:13:00+00:00,0.84406,stop,-0.20000000000020002
2025-03-11 16:13:00+00:00,0.84406,short,1.3524025275869078,2025-03-11 16:14:00+00:00,0.844,stop,0.6000000000006
2025-03-11 16:15:00+00:00,0.84426,short,1.7924860037770083,2025-03-11 16:16:00+00:00,0.84437,stop,-1.0999999999994348
2025-03-11 16:16:00+00:00,0.84437,short,1.9367500527988417,2025-03-11 16:17:00+00:00,0.84433,stop,0.3999999999992898
