pips,entry_time,exit_time,reason
-10.000000000000009,2025-04-06 23:55:00+00:00,2025-04-07 00:10:00+00:00,stop
-5.7000000000007045,2025-04-07 00:01:00+00:00,2025-04-07 00:31:00+00:00,time
-4.6000000000001595,2025-04-07 00:04:00+00:00,2025-04-07 00:34:00+00:00,time
-4.300000000000415,2025-04-07 00:06:00+00:00,2025-04-07 00:36:00+00:00,time
-4.899999999999904,2025-04-07 00:13:00+00:00,2025-04-07 00:43:00+00:00,time
-10.000000000000009,2025-04-07 04:23:00+00:00,2025-04-07 04:38:00+00:00,stop
-10.000000000000009,2025-04-07 04:25:00+00:00,2025-04-07 04:44:00+00:00,stop
9.899999999999354,2025-04-07 06:59:00+00:00,2025-04-07 07:02:00+00:00,mean
12.060000000000404,2025-04-07 07:00:00+00:00,2025-04-07 07:02:00+00:00,mean
10.430000000000161,2025-04-07 07:06:00+00:00,2025-04-07 07:07:00+00:00,mean
-10.000000000000009,2025-04-07 07:50:00+00:00,2025-04-07 07:54:00+00:00,stop
-10.000000000000009,2025-04-07 07:49:00+00:00,2025-04-07 07:55:00+00:00,stop
-10.000000000000009,2025-04-07 07:52:00+00:00,2025-04-07 07:56:00+00:00,stop
11.859999999999093,2025-04-07 07:54:00+00:00,2025-04-07 08:00:00+00:00,mean
11.809999999999876,2025-04-07 07:57:00+00:00,2025-04-07 08:00:00+00:00,mean
10.899999999999244,2025-04-07 07:58:00+00:00,2025-04-07 08:00:00+00:00,mean
6.700000000000594,2025-04-07 08:29:00+00:00,2025-04-07 08:40:00+00:00,mean
9.599999999999609,2025-04-07 09:42:00+00:00,2025-04-07 09:51:00+00:00,mean
8.500000000000174,2025-04-07 09:43:00+00:00,2025-04-07 09:51:00+00:00,mean
9.000000000000119,2025-04-07 10:43:00+00:00,2025-04-07 10:57:00+00:00,mean
9.299999999999864,2025-04-07 10:44:00+00:00,2025-04-07 10:57:00+00:00,mean
-10.000000000000009,2025-04-07 12:26:00+00:00,2025-04-07 12:28:00+00:00,stop
11.299999999999644,2025-04-07 12:28:00+00:00,2025-04-07 12:36:00+00:00,mean
10.200000000000209,2025-04-07 12:29:00+00:00,2025-04-07 12:36:00+00:00,mean
9.700000000000264,2025-04-07 12:30:00+00:00,2025-04-07 12:36:00+00:00,mean
-10.000000000000009,2025-04-07 13:58:00+00:00,2025-04-07 14:11:00+00:00,stop
-10.000000000000009,2025-04-07 13:59:00+00:00,2025-04-07 14:11:00+00:00,stop
-10.000000000000009,2025-04-07 14:00:00+00:00,2025-04-07 14:11:00+00:00,stop
-10.000000000000009,2025-04-07 14:01:00+00:00,2025-04-07 14:11:00+00:00,stop
8.500000000000174,2025-04-07 17:44:00+00:00,2025-04-07 17:55:00+00:00,mean
9.400000000000519,2025-04-07 17:46:00+00:00,2025-04-07 17:55:00+00:00,mean
7.000000000000339,2025-04-08 07:27:00+00:00,2025-04-08 07:38:00+00:00,mean
8.099999999999774,2025-04-08 07:29:00+00:00,2025-04-08 07:38:00+00:00,mean
-10.000000000000009,2025-04-08 14:50:00+00:00,2025-04-08 14:56:00+00:00,stop
-10.000000000000009,2025-04-08 14:51:00+00:00,2025-04-08 14:57:00+00:00,stop
-10.000000000000009,2025-04-08 14:52:00+00:00,2025-04-08 14:57:00+00:00,stop
1.5999999999993797,2025-04-08 14:53:00+00:00,2025-04-08 15:13:00+00:00,mean
2.6999999999999247,2025-04-08 14:54:00+00:00,2025-04-08 15:13:00+00:00,mean
8.299999999999974,2025-04-08 14:56:00+00:00,2025-04-08 15:13:00+00:00,mean
6.899999999999684,2025-04-08 14:57:00+00:00,2025-04-08 15:13:00+00:00,mean
4.799999999999249,2025-04-08 14:58:00+00:00,2025-04-08 15:13:00+00:00,mean
