pips,entry_time,exit_time,reason
2.8999999999990145,2025-03-11 21:10:00+00:00,2025-03-11 21:36:00+00:00,mean
1.4999999999998348,2025-03-11 21:13:00+00:00,2025-03-11 21:36:00+00:00,mean
5.199999999999649,2025-03-11 21:22:00+00:00,2025-03-11 21:36:00+00:00,mean
-10.000000000000009,2025-03-13 21:01:00+00:00,2025-03-13 21:03:00+00:00,stop
8.20000000000043,2025-03-13 21:05:00+00:00,2025-03-13 21:15:00+00:00,mean
5.7000000000007045,2025-03-13 21:07:00+00:00,2025-03-13 21:15:00+00:00,mean
6.500000000000394,2025-03-13 21:08:00+00:00,2025-03-13 21:15:00+00:00,mean
8.100000000000884,2025-03-13 21:09:00+00:00,2025-03-13 21:15:00+00:00,mean
8.40000000000063,2025-03-13 21:10:00+00:00,2025-03-13 21:15:00+00:00,mean
3.2999999999994145,2025-03-14 13:48:00+00:00,2025-03-14 14:07:00+00:00,mean
3.2999999999994145,2025-03-14 13:49:00+00:00,2025-03-14 14:07:00+00:00,mean
7.000000000000339,2025-03-14 13:50:00+00:00,2025-03-14 14:07:00+00:00,mean
3.7999999999993594,2025-03-14 13:53:00+00:00,2025-03-14 14:07:00+00:00,mean
5.199999999999649,2025-03-14 13:55:00+00:00,2025-03-14 14:07:00+00:00,mean
-10.000000000000009,2025-03-14 20:55:00+00:00,2025-03-14 20:59:00+00:00,stop
-10.000000000000009,2025-03-14 20:57:00+00:00,2025-03-14 20:59:00+00:00,stop
-10.000000000000009,2025-03-17 21:00:00+00:00,2025-03-17 21:01:00+00:00,stop
17.599999999999838,2025-03-19 21:10:00+00:00,2025-03-19 21:11:00+00:00,mean
-10.000000000000009,2025-03-20 20:55:00+00:00,2025-03-20 21:03:00+00:00,stop
-10.000000000000009,2025-03-24 13:51:00+00:00,2025-03-24 14:04:00+00:00,stop
-10.000000000000009,2025-03-24 14:04:00+00:00,2025-03-24 14:13:00+00:00,stop
5.1000000000001044,2025-03-24 14:05:00+00:00,2025-03-24 14:20:00+00:00,mean
5.5000000000005045,2025-03-24 14:07:00+00:00,2025-03-24 14:20:00+00:00,mean
6.4000000000008495,2025-03-26 09:49:00+00:00,2025-03-26 10:04:00+00:00,mean
-10.000000000000009,2025-03-26 17:18:00+00:00,2025-03-26 17:35:00+00:00,stop
-2.60000000000038,2025-03-26 17:19:00+00:00,2025-03-26 17:47:00+00:00,mean
-1.2999999999996348,2025-03-26 17:20:00+00:00,2025-03-26 17:47:00+00:00,mean
-1.5999999999993797,2025-03-26 17:21:00+00:00,2025-03-26 17:47:00+00:00,mean
-0.5999999999994898,2025-03-26 17:22:00+00:00,2025-03-26 17:47:00+00:00,mean
12.699999999999934,2025-03-27 21:20:00+00:00,2025-03-27 21:25:00+00:00,mean
8.299999999999974,2025-03-27 21:28:00+00:00,2025-03-27 21:31:00+00:00,mean
15.100000000000113,2025-03-28 20:47:00+00:00,2025-03-28 20:48:00+00:00,mean
6.4000000000008495,2025-03-30 21:00:00+00:00,2025-03-30 21:10:00+00:00,mean
